county,rep_unit,wsa_dist,wss_dist,year,con_dist
GRANT,TOWN OF ELLENBORO WARD 1,49,17,2014,3
GRANT,TOWN OF FENNIMORE WARDS 1 & 2,49,17,2014,3
GRANT,TOWN OF GLEN HAVEN WARD 1,49,17,2014,3
GRANT,TOWN OF HARRISON WARD 1,49,17,2014,3
GRANT,TOWN OF HAZEL GREEN Wards 1 - 2,49,17,2014,3
GRANT,TOWN OF HICKORY GROVE WARD 1,49,17,2014,3
GRANT,"TOWN OF JAMESTOWN WARDS 1, 2 & 3",49,17,2014,3
GRANT,TOWN OF LIBERTY WARD 1,49,17,2014,3
GRANT,TOWN OF LIMA WARD 1,49,17,2014,3
GRANT,TOWN OF LITTLE GRANT WARD 1,49,17,2014,3
GRANT,TOWN OF MARION WARD 1,49,17,2014,3
GRANT,TOWN OF MILLVILLE WARD 1,49,17,2014,3
GRANT,TOWN OF MOUNT HOPE WARD 1,49,17,2014,3
GRANT,TOWN OF MOUNT IDA WARD 1,49,17,2014,3
GRANT,TOWN OF MUSCODA WARD 1,49,17,2014,3
GRANT,TOWN OF NORTH LANCASTER WARDS 1 & 2,49,17,2014,3
GRANT,TOWN OF PARIS Wards 1-2,49,17,2014,3
GRANT,TOWN OF PATCH GROVE WARD 1,49,17,2014,3
GRANT,"TOWN OF PLATTEVILLE WARDS 1, 2 & 3",49,17,2014,3
GRANT,TOWN OF POTOSI WARD 1,49,17,2014,3
GRANT,TOWN OF SMELSER WARDS 1 & 2,49,17,2014,3
GRANT,"TOWN OF SOUTH LANCASTER WARDS 1, 2 & 3",49,17,2014,3
GRANT,TOWN OF WATERLOO WARD 1,49,17,2014,3
GRANT,TOWN OF WATTERSTOWN WARD 1 & 2,49,17,2014,3
GRANT,TOWN OF WINGVILLE WARD 1,49,17,2014,3
GRANT,TOWN OF WOODMAN WARD 1,49,17,2014,3
GRANT,TOWN OF WYALUSING WARD 1,49,17,2014,3
GRANT,VILLAGE OF BAGLEY WARD 1,49,17,2014,3
GRANT,VILLAGE OF BLOOMINGTON WARD 1,49,17,2014,3
GRANT,VILLAGE OF BLUE RIVER WARD 1,49,17,2014,3
GRANT,VILLAGE OF CASSVILLE WARDS 1 & 2,49,17,2014,3
GRANT,VILLAGE OF DICKEYVILLE Wards 1-2,49,17,2014,3
GRANT,VILLAGE OF HAZEL GREEN WARD 1 & 2,49,17,2014,3
GRANT,VILLAGE OF LIVINGSTON WARD 1,49,17,2014,3
GRANT,VILLAGE OF MONTFORT WARD 1,49,17,2014,3
GRANT,VILLAGE OF MOUNT HOPE WARD 1,49,17,2014,3
GRANT,VILLAGE OF MUSCODA WARDS 1-2,49,17,2014,3
GRANT,VILLAGE OF PATCH GROVE WARD 1,49,17,2014,3
GRANT,VILLAGE OF POTOSI WARD 1,49,17,2014,3
GRANT,VILLAGE OF TENNYSON WARD 1,49,17,2014,3
GRANT,VILLAGE OF WOODMAN WARD 1,49,17,2014,3
GRANT,CITY OF BOSCOBEL WARDS 1 - 4,49,17,2014,3
GRANT,CITY OF CUBA CITY WARDS 1 - 4,49,17,2014,3
GRANT,CITY OF FENNIMORE Ward 1-4,49,17,2014,3
GRANT,CITY OF LANCASTER WARDS 1 - 6,49,17,2014,3
GRANT,CITY OF PLATTEVILLE WARDS 1-2,49,17,2014,3
GRANT,CITY OF PLATTEVILLE WARDS 3-4,49,17,2014,3
GRANT,CITY OF PLATTEVILLE WARDS 5-6,49,17,2014,3
GRANT,CITY OF PLATTEVILLE WARDS 7-8,49,17,2014,3
IOWA,VILLAGE OF LIVINGSTON Ward 2,49,17,2014,2
IOWA,VILLAGE OF MONTFORT Ward 2,49,17,2014,2
IOWA,VILLAGE OF MUSCODA Ward 3,49,17,2014,2
LAFAYETTE,TOWN OF BENTON WARDS 1 & 2,49,17,2014,2
LAFAYETTE,VILLAGE OF BENTON WARD 1,49,17,2014,2
LAFAYETTE,VILLAGE OF HAZEL GREEN WARD 3,49,17,2014,2
LAFAYETTE,CITY OF CUBA CITY WARD 5,49,17,2014,2
RICHLAND,TOWN OF AKAN Ward 1,49,17,2014,3
RICHLAND,TOWN OF BLOOM Ward 1,49,17,2014,3
RICHLAND,TOWN OF DAYTON Ward 1,49,17,2014,3
RICHLAND,TOWN OF EAGLE Ward 1,49,17,2014,3
RICHLAND,TOWN OF FOREST Ward 1,49,17,2014,3
RICHLAND,TOWN OF RICHWOOD Wards 1 - 2,49,17,2014,3
RICHLAND,TOWN OF SYLVAN Wards 1 - 2,49,17,2014,3
RICHLAND,VILLAGE OF BOAZ WARD 1,49,17,2014,3
RICHLAND,VILLAGE OF VIOLA Ward 2,49,17,2014,3
RICHLAND,VILLAGE OF YUBA WARD 1,49,17,2014,3
JUNEAU,TOWN OF ARMENIA Ward 1,50,17,2014,7
JUNEAU,TOWN OF CLEARFIELD WARD 1,50,17,2014,7
JUNEAU,TOWN OF CLEARFIELD WARD 2,50,17,2014,3
JUNEAU,TOWN OF CUTLER Ward 1,50,17,2014,7
JUNEAU,TOWN OF FINLEY Ward 1,50,17,2014,7
JUNEAU,TOWN OF FOUNTAIN Wards 1-2,50,17,2014,3
JUNEAU,TOWN OF GERMANTOWN WARDS 1 & 3,50,17,2014,3
JUNEAU,TOWN OF GERMANTOWN WARD 2,50,17,2014,7
JUNEAU,TOWN OF KILDARE Ward 1,50,17,2014,3
JUNEAU,TOWN OF KINGSTON Ward 1,50,17,2014,7
JUNEAU,TOWN OF LEMONWEIR Wards 1-4,50,17,2014,3
JUNEAU,TOWN OF LINDINA Wards 1,50,17,2014,3
JUNEAU,TOWN OF LISBON WARDS 1-2,50,17,2014,3
JUNEAU,TOWN OF LISBON WARD 3,50,17,2014,7
JUNEAU,TOWN OF LYNDON Wards 1 - 3,50,17,2014,3
JUNEAU,TOWN OF MARION Ward 1,50,17,2014,3
JUNEAU,TOWN OF NECEDAH Wards 1-4,50,17,2014,7
JUNEAU,TOWN OF ORANGE Ward 1,50,17,2014,3
JUNEAU,TOWN OF PLYMOUTH Ward 1,50,17,2014,3
JUNEAU,TOWN OF SEVEN MILE CREEK Wards 1 - 2,50,17,2014,3
JUNEAU,TOWN OF SUMMIT Wards 1,50,17,2014,3
JUNEAU,TOWN OF WONEWOC Wards 1-2,50,17,2014,3
JUNEAU,VILLAGE OF CAMP DOUGLAS Ward 1,50,17,2014,3
JUNEAU,VILLAGE OF HUSTLER Ward 1,50,17,2014,3
JUNEAU,VILLAGE OF LYNDON STATION Ward 1,50,17,2014,3
JUNEAU,VILLAGE OF NECEDAH Ward 1,50,17,2014,7
JUNEAU,VILLAGE OF UNION CENTER Ward 1,50,17,2014,3
JUNEAU,VILLAGE OF WONEWOC Ward 1,50,17,2014,3
JUNEAU,CITY OF ELROY WARDS 1 - 7,50,17,2014,3
JUNEAU,CITY OF MAUSTON WARDS 1 - 7,50,17,2014,3
JUNEAU,CITY OF NEW LISBON WARDS 1-7,50,17,2014,3
MONROE,TOWN OF CLIFTON WARD 1,50,17,2014,3
MONROE,TOWN OF GLENDALE WARD 1,50,17,2014,3
MONROE,VILLAGE OF KENDALL Ward 1,50,17,2014,3
RICHLAND,TOWN OF HENRIETTA Ward 1,50,17,2014,3
RICHLAND,TOWN OF MARSHALL Wards 1 - 2,50,17,2014,3
RICHLAND,TOWN OF RICHLAND Wards 1 - 4,50,17,2014,3
RICHLAND,TOWN OF ROCKBRIDGE Wards 1 - 3,50,17,2014,3
RICHLAND,TOWN OF WESTFORD Ward 1,50,17,2014,3
RICHLAND,VILLAGE OF CAZENOVIA Ward 1,50,17,2014,2
RICHLAND,CITY OF RICHLAND CENTER Ward 1,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 2,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 3,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 4,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 5,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 6,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 7,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 8,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 9,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 10,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 11,50,17,2014,3
RICHLAND,CITY OF RICHLAND CENTER Ward 12,50,17,2014,3
SAUK,TOWN OF DELLONA WARDS 1-2,50,17,2014,2
SAUK,TOWN OF EXCELSIOR WARDS 1-3,50,17,2014,2
SAUK,TOWN OF IRONTON WARD 1,50,17,2014,2
SAUK,TOWN OF LA VALLE WARDS 1-3,50,17,2014,2
SAUK,TOWN OF REEDSBURG WARDS 1-3,50,17,2014,2
SAUK,TOWN OF WESTFIELD WARD 1,50,17,2014,2
SAUK,TOWN OF WINFIELD Wards 1-2,50,17,2014,2
SAUK,TOWN OF WOODLAND WARD 1,50,17,2014,2
SAUK,VILLAGE OF CAZENOVIA WARD 2,50,17,2014,2
SAUK,VILLAGE OF IRONTON WARD 1,50,17,2014,2
SAUK,VILLAGE OF LAVALLE Ward 1,50,17,2014,2
SAUK,VILLAGE OF LOGANVILLE WARD 1,50,17,2014,2
SAUK,VILLAGE OF ROCK SPRINGS Ward 1,50,17,2014,2
SAUK,"CITY OF REEDSBURG Ward 1-3, 13",50,17,2014,2
SAUK,"CITY OF REEDSBURG Ward 4, 6, 14",50,17,2014,2
SAUK,"CITY OF REEDSBURG Ward 5, 7-9",50,17,2014,2
SAUK,CITY OF REEDSBURG Ward 10-12,50,17,2014,2
VERNON,TOWN OF GREENWOOD WARD 1,50,17,2014,3
GREEN,TOWN OF CADIZ WARD 1,51,17,2014,2
GREEN,TOWN OF CLARNO WARDS 1 & 2,51,17,2014,2
GREEN,TOWN OF JORDAN WARD 1,51,17,2014,2
GREEN,TOWN OF MONROE WARDS 1 & 2,51,17,2014,2
GREEN,VILLAGE OF BROWNTOWN WARD 1,51,17,2014,2
GREEN,CITY OF MONROE wards 1 - 9,51,17,2014,2
IOWA,TOWN OF CLYDE Ward 1,51,17,2014,2
IOWA,TOWN OF DODGEVILLE Wards 1-4,51,17,2014,2
IOWA,TOWN OF EDEN Ward 1,51,17,2014,2
IOWA,TOWN OF HIGHLAND Wards 1- 2,51,17,2014,2
IOWA,TOWN OF LINDEN Wards 1-3,51,17,2014,2
IOWA,TOWN OF MIFFLIN Wards 1-2,51,17,2014,2
IOWA,TOWN OF MINERAL POINT Wards 1- 2,51,17,2014,2
IOWA,TOWN OF PULASKI Ward 1,51,17,2014,2
IOWA,TOWN OF WYOMING Wards 1-2,51,17,2014,2
IOWA,VILLAGE OF AVOCA Ward 1,51,17,2014,2
IOWA,VILLAGE OF BLANCHARDVILLE WARD 2,51,17,2014,2
IOWA,VILLAGE OF COBB Ward 1,51,17,2014,2
IOWA,VILLAGE OF HIGHLAND Ward 1,51,17,2014,2
IOWA,VILLAGE OF LINDEN Ward 1,51,17,2014,2
IOWA,VILLAGE OF REWEY Ward 1,51,17,2014,2
IOWA,CITY OF DODGEVILLE WARDS 1 - 10,51,17,2014,2
IOWA,CITY OF MINERAL POINT Wards 1 - 6,51,17,2014,2
LAFAYETTE,TOWN OF ARGYLE WARDS 1-3,51,17,2014,2
LAFAYETTE,TOWN OF BELMONT WARDS 1 & 2,51,17,2014,2
LAFAYETTE,TOWN OF BLANCHARD WARD 1,51,17,2014,2
LAFAYETTE,TOWN OF DARLINGTON WARDS 1-3,51,17,2014,2
LAFAYETTE,TOWN OF ELK GROVE WARDS 1 & 2,51,17,2014,2
LAFAYETTE,TOWN OF FAYETTE WARDS 1 & 2,51,17,2014,2
LAFAYETTE,TOWN OF GRATIOT WARD 1,51,17,2014,2
LAFAYETTE,TOWN OF KENDALL Ward 1,51,17,2014,2
LAFAYETTE,TOWN OF LAMONT WARDS 1 & 2,51,17,2014,2
LAFAYETTE,TOWN OF MONTICELLO WARD 1,51,17,2014,2
LAFAYETTE,TOWN OF NEW DIGGINGS WARD 1,51,17,2014,2
LAFAYETTE,TOWN OF SEYMOUR WARDS 1 & 2,51,17,2014,2
LAFAYETTE,TOWN OF SHULLSBURG WARD 1,51,17,2014,2
LAFAYETTE,TOWN OF WAYNE WARD 1,51,17,2014,2
LAFAYETTE,TOWN OF WHITE OAK SPRINGS WARD 1,51,17,2014,2
LAFAYETTE,TOWN OF WILLOW SPRINGS WARD 1,51,17,2014,2
LAFAYETTE,TOWN OF WIOTA WARD 1,51,17,2014,2
LAFAYETTE,VILLAGE OF ARGYLE WARD 1,51,17,2014,2
LAFAYETTE,VILLAGE OF BELMONT WARD 1,51,17,2014,2
LAFAYETTE,VILLAGE OF BLANCHARDVILLE WARD 1,51,17,2014,2
LAFAYETTE,VILLAGE OF GRATIOT WARD 1,51,17,2014,2
LAFAYETTE,VILLAGE OF SOUTH WAYNE WARD 1,51,17,2014,2
LAFAYETTE,CITY OF DARLINGTON WARDS 1 - 6,51,17,2014,2
LAFAYETTE,CITY OF SHULLSBURG WARDS 1 - 3,51,17,2014,2
RICHLAND,TOWN OF BUENA VISTA Wards 1-3,51,17,2014,2
RICHLAND,TOWN OF BUENA VISTA Ward 4,51,17,2014,3
RICHLAND,TOWN OF ITHACA Ward 1,51,17,2014,2
RICHLAND,TOWN OF ORION Ward 1,51,17,2014,3
RICHLAND,TOWN OF WILLOW Ward 1,51,17,2014,3
RICHLAND,VILLAGE OF LONE ROCK Ward 1,51,17,2014,2
SAUK,TOWN OF BEAR CREEK WARD 1,51,17,2014,2
SAUK,TOWN OF FRANKLIN WARDS 1-3,51,17,2014,2
SAUK,TOWN OF SPRING GREEN WARDS 1-4,51,17,2014,2
SAUK,TOWN OF WASHINGTON WARD 1-2,51,17,2014,2
SAUK,VILLAGE OF LIME RIDGE WARD 1,51,17,2014,2
SAUK,VILLAGE OF PLAIN WARD 1,51,17,2014,2
SAUK,VILLAGE OF SPRING GREEN WARDS 1-2,51,17,2014,2
FOND DU LAC,TOWN OF BYRON Wards 1-2,52,18,2014,6
FOND DU LAC,TOWN OF CALUMET Ward 1,52,18,2014,6
FOND DU LAC,TOWN OF EMPIRE Wards 1-4,52,18,2014,6
FOND DU LAC,TOWN OF FOND DU LAC Wards 1-8,52,18,2014,6
FOND DU LAC,TOWN OF OAKFIELD Wards 1-2,52,18,2014,6
FOND DU LAC,TOWN OF TAYCHEEDAH Wards 1-5,52,18,2014,6
FOND DU LAC,VILLAGE OF OAKFIELD Wards 1-2,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 1,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 2,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 3,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 4,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 5,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 6,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 7,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 8,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 9,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 10,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 11,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 12,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 13,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 14,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 15,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 16,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 17,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 18,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 19,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 20,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 21,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 22,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 23,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 24,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 25,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 26,52,18,2014,6
FOND DU LAC,CITY OF FOND DU LAC WARD 27,52,18,2014,6
DODGE,CITY OF WAUPUN Wards 1-8,53,18,2014,6
FOND DU LAC,TOWN OF ELDORADO Wards 1-3,53,18,2014,6
FOND DU LAC,TOWN OF FOND DU LAC Ward 1A,53,18,2014,6
FOND DU LAC,TOWN OF FRIENDSHIP Wards 1-3,53,18,2014,6
FOND DU LAC,TOWN OF LAMARTINE Wards 1-2,53,18,2014,6
FOND DU LAC,TOWN OF ROSENDALE Ward 1,53,18,2014,6
FOND DU LAC,TOWN OF SPRINGVALE Ward 1,53,18,2014,6
FOND DU LAC,TOWN OF WAUPUN Wards 1-2,53,18,2014,6
FOND DU LAC,VILLAGE OF NORTH FOND DU LAC Wards 1-7,53,18,2014,6
FOND DU LAC,VILLAGE OF ROSENDALE Wards 1-2,53,18,2014,6
FOND DU LAC,"CITY OF WAUPUN Wards 9, 9A, 10, 11 ,12",53,18,2014,6
WINNEBAGO,TOWN OF ALGOMA Wards 1 - 2 & 7 - 10,53,18,2014,6
WINNEBAGO,TOWN OF ALGOMA Wards 3 - 6,53,18,2014,6
WINNEBAGO,TOWN OF BLACK WOLF Wards 1 - 3,53,18,2014,6
WINNEBAGO,TOWN OF NEKIMI Ward 1-2,53,18,2014,6
WINNEBAGO,TOWN OF NEPEUSKUN WARD 1,53,18,2014,6
WINNEBAGO,TOWN OF OMRO Wards 1-3,53,18,2014,6
WINNEBAGO,"TOWN OF OSHKOSH WARDS 1A, 2-5",53,18,2014,6
WINNEBAGO,TOWN OF OSHKOSH WARD 1B,53,18,2014,8
WINNEBAGO,TOWN OF RUSHFORD Ward 1 - 2,53,18,2014,6
WINNEBAGO,TOWN OF UTICA Ward 1-2,53,18,2014,6
WINNEBAGO,CITY OF OMRO wards 1-8,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 22B,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 23B,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 24,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 25A,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 26,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 28B,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 29B,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 30,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 31,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 32,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 33,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 34,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 35,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 36,53,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 1,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 2,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 3,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 4,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 5,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 6,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 7,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 8,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 9,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 10,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 11,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 12,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 13,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 14,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 15,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 16,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 17,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 18,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 19,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 20,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 21,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 22A,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 23A,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 25B,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 27,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 28A,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 29A,54,18,2014,6
WINNEBAGO,CITY OF OSHKOSH Ward 37,54,18,2014,6
OUTAGAMIE,TOWN OF GRAND CHUTE Wards 4-6,55,19,2014,8
OUTAGAMIE,TOWN OF GRAND CHUTE Wards 9-11,55,19,2014,8
OUTAGAMIE,TOWN OF GRAND CHUTE Wards 12-14,55,19,2014,8
OUTAGAMIE,TOWN OF GREENVILLE WARDS 4 & 9,55,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 55,55,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 56,55,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 57,55,19,2014,8
WINNEBAGO,TOWN OF CLAYTON Wards 1-7,55,19,2014,8
WINNEBAGO,"TOWN OF MENASHA Wards 1, 2, 4, 7",55,19,2014,6
WINNEBAGO,"TOWN OF MENASHA Wards 3, 5, 6",55,19,2014,6
WINNEBAGO,TOWN OF NEENAH Wards 1 - 4,55,19,2014,6
WINNEBAGO,CITY OF MENASHA Ward 1B,55,19,2014,6
WINNEBAGO,CITY OF MENASHA Ward 5B,55,19,2014,6
WINNEBAGO,CITY OF NEENAH Wards 1-4,55,19,2014,6
WINNEBAGO,CITY OF NEENAH Wards 5-8,55,19,2014,6
WINNEBAGO,CITY OF NEENAH Wards 9-12,55,19,2014,6
WINNEBAGO,CITY OF NEENAH Wards 13-16,55,19,2014,6
WINNEBAGO,CITY OF NEENAH Wards 17-20,55,19,2014,6
WINNEBAGO,CITY OF NEENAH Wards 21-25,55,19,2014,6
OUTAGAMIE,TOWN OF DALE WARDS 1-3,56,19,2014,8
OUTAGAMIE,TOWN OF GRAND CHUTE Wards 1-3,56,19,2014,8
OUTAGAMIE,TOWN OF GRAND CHUTE Ward 7,56,19,2014,8
OUTAGAMIE,TOWN OF GRAND CHUTE Ward 8,56,19,2014,8
OUTAGAMIE,TOWN OF GRAND CHUTE Wards 15-17,56,19,2014,8
OUTAGAMIE,TOWN OF GREENVILLE WARDS 1-3 &  5-8,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 4,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 5,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 15,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 16,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 17,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 18,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 19,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 20,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 21,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 22,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 23,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 35,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 36,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 37,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 38,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 39,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 40,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 41,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 42,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 43,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 48,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 53,56,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 54,56,19,2014,8
WINNEBAGO,"TOWN OF POYGAN Ward 1, 2",56,19,2014,6
WINNEBAGO,TOWN OF VINLAND Ward 1A and 2,56,19,2014,6
WINNEBAGO,TOWN OF VINLAND Ward 1B,56,19,2014,8
WINNEBAGO,TOWN OF WINCHESTER Wards 1&2,56,19,2014,8
WINNEBAGO,TOWN OF WINNECONNE WARDS 1-4,56,19,2014,8
WINNEBAGO,TOWN OF WINNECONNE WARD 5,56,19,2014,6
WINNEBAGO,TOWN OF WOLF RIVER Wards 1 and 2A,56,19,2014,6
WINNEBAGO,TOWN OF WOLF RIVER Wards 2B and 2C,56,19,2014,8
WINNEBAGO,VILLAGE OF WINNECONNE Ward 1 - 4,56,19,2014,8
OUTAGAMIE,TOWN OF GRAND CHUTE Ward 18,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 1,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 2,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 3,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 6,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 7,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 8,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 9,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 10,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 11,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 24,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 25,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 27,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 28,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 29,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 30,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 33,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 34,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 49,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 50,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 51,57,19,2014,8
OUTAGAMIE,CITY OF APPLETON WARD 52,57,19,2014,8
WINNEBAGO,TOWN OF MENASHA Wards 8 - 10,57,19,2014,6
WINNEBAGO,TOWN OF MENASHA Wards 11 - 13,57,19,2014,6
WINNEBAGO,CITY OF APPLETON WARD 31,57,19,2014,6
WINNEBAGO,CITY OF APPLETON WARD 32,57,19,2014,6
WINNEBAGO,"CITY OF MENASHA Wards 1A, 2, 4, 7",57,19,2014,6
WINNEBAGO,"CITY OF MENASHA Wards 3, 14, 15, 30",57,19,2014,6
WINNEBAGO,"CITY OF MENASHA Wards 5A, 6, 8, 9, 23, 24, 25, 26, 27, 28, 29, 31",57,19,2014,6
